id,Code,Standard,R,Q,U,IS,X,L,desc,desc2,Form_Question,Status,new_item,img,imgurl
151,R12Q03,สิ่งกีดขวางระดับพื้น,R12,Q03,TA,2,1,1,ต้องไม่มีวัตถุหรือสิ่งกีดขวางในระดับพื้นทางเดิน หากมี ต้องจัดให้อยู่ในแนวเดียวกัน มีพื้นผิวต่างสัมผัสเตือนหรือกั้นสิ่งกีดขวาง ห่างจากสิ่งกีดขวางไม่น้อยกว่า 30cm,ต้องไม่มีวัตถุหรือสิ่งกีดขวางในระดับพื้นทางเดิน หากมี ต้องจัดให้อยู่ในแนวเดียวกัน มีพื้นผิวต่างสัมผัสเตือนหรือกั้นสิ่งกีดขวาง ห่างจากสิ่งกีดขวางไม่น้อยกว่า 30 ซม.,Q03 : สิ่งกีดขวางระดับพื้น,on,no,-,-
152,R12Q04,สิ่งกีดขวางระดับศีรษะ,R12,Q04,SF,2,2,1,ต้องไม่มีสิ่งกีดขวางในแนวทางเดินระดับศีรษะ เช่น ป้ายหรือวัตถุที่แขวนระดับศีรษะ หากมี ต้องอยู่สูงจากพื้นไม่น้อยกว่า 2m,ต้องไม่มีสิ่งกีดขวางในแนวทางเดินระดับศีรษะ เช่น ป้ายหรือวัตถุที่แขวนระดับศีรษะ หากมี ต้องอยู่สูงจากพื้นไม่น้อยกว่า 2m,Q04 : สิ่งกีดขวางระดับศีรษะ,on,no,https://drive.google.com/open?id=1NjjhSVMQ89b9ktrbST4ytbLn7yHRcgGW,http://drive.google.com/uc?export=view&id=1NjjhSVMQ89b9ktrbST4ytbLn7yHRcgGW
153,R12Q05,พื้นผิวต่างสัมผัสชนิดเตือน,R12,Q05,TA,1,1,2,ต้องมีพื้นผิวต่างสัมผัสชนิดเตือนระหว่างชานชาลากับทางขึ้นลงรถ กว้าง 30 cm และยาวขนานห่างจากชานชาลา 60cm - 65cm,ต้องมีพื้นผิวต่างสัมผัสชนิดเตือนระหว่างชานชาลากับทางขึ้นลงรถ กว้าง 30  ซม. และยาวขนานห่างจากชานชาลา 60 ซม. - 65 ซม.,Q05 : พื้นผิวต่างสัมผัสชนิดเตือน,on,no,https://drive.google.com/open?id=1E01ExZFUPMa7IKBNsCTkuPAwH1STaxVH,http://drive.google.com/uc?export=view&id=1E01ExZFUPMa7IKBNsCTkuPAwH1STaxVH
154,R12Q06,ท่อระบายน้ำ,R12,Q06,NW,1,1,1,หากบนทางเดินมีท่อระบายน้ำหรือรางระบายน้ำ ต้องมีฝาปิดสนิท หากมีตะแกรง ขนาดของรูตะแกรงต้องไม่เกิน 13mm และวางขวางกับทิศทางสัญจร,หากบนทางเดินมีท่อระบายน้ำหรือรางระบายน้ำ ต้องมีฝาปิดสนิท หากมีตะแกรง ขนาดของรูตะแกรงต้องไม่เกิน 13 มม. และวางขวางกับทิศทางสัญจร,Q06 : ท่อระบายน้ำ,on,no,https://drive.google.com/open?id=1WFOZk8fNYeufSt3y2oUKyobt8N44sA48,http://drive.google.com/uc?export=view&id=1WFOZk8fNYeufSt3y2oUKyobt8N44sA48
155,R12Q07,ทางเลี้ยวหรือทางแยก,R12,Q07,TA,1,1,2,หากมีทางเลี้ยวหรือทางแยก ต้องมีพื้นผิวต่างสัมผัสชนิดเตือนครบทุกทางเลี้ยวหรือทางแยก,หากมีทางเลี้ยวหรือทางแยก ต้องมีพื้นผิวต่างสัมผัสชนิดเตือนครบทุกทางเลี้ยวหรือทางแยก,Q07 : ทางเลี้ยวหรือทางแยก,on,no,https://drive.google.com/open?id=1svezQ7wFYVdhZjVhuQeeyBCH-7MmDr2-,http://drive.google.com/uc?export=view&id=1svezQ7wFYVdhZjVhuQeeyBCH-7MmDr2-
156,R12Q08,ประตูกั้นชานชาลา,R12,Q08,SF,3,2,3,มีประตูกั้นชานชาลาขณะรอรถไฟฟ้าเพื่อป้องกันผู้โดยสารตกลงไปบนรางรถไฟฟ้า (แพลตตินัม),มีประตูกั้นชานชาลาขณะรอรถไฟฟ้าเพื่อป้องกันผู้โดยสารตกลงไปบนรางรถไฟฟ้า (แพลตตินัม),Q08 : ประตูกั้นชานชาลา,on,no,https://drive.google.com/open?id=1EZ993I0RoCMk5VvZm5n0RZETK4JdlEaq,http://drive.google.com/uc?export=view&id=1EZ993I0RoCMk5VvZm5n0RZETK4JdlEaq
157,R12Q09,ป้ายแจ้งเวลาที่ขบวนรถจะมาถึง,R12,Q09,VA,1,1,3,มีป้ายแจ้งระยะเวลาที่ขบวนรถถัดไปจะมาถึงสถานีสำหรับผู้โดยสารที่ต้องการข้อมูลที่เป็นตัวอักษรทั้งภาษาไทยและอังกฤษ (แพลตตินัม),มีป้ายแจ้งระยะเวลาที่ขบวนรถถัดไปจะมาถึงสถานีสำหรับผู้โดยสารที่ต้องการข้อมูลที่เป็นตัวอักษรทั้งภาษาไทยและอังกฤษ (แพลตตินัม),Q09 : ป้ายแจ้งเวลาที่ขบวนรถจะมาถึง,on,no,https://drive.google.com/open?id=1I6o-I4Fqcw6NKphEP_v8BMWSMDB0LSbh,http://drive.google.com/uc?export=view&id=1I6o-I4Fqcw6NKphEP_v8BMWSMDB0LSbh
158,R12Q10,ประกาศแจ้งเวลาที่ขบวนรถจะมาถึง,R12,Q10,AA,1,1,3,มีเสียงประกาศแจ้งระยะเวลาที่ขบวนรถถัดไปจะมาถึงสถานีสำหรับผู้โดยสารที่ต้องการข้อมูลที่เป็นเสียงทั้งภาษาไทยและอังกฤษ (แพลตตินัม),มีเสียงประกาศแจ้งระยะเวลาที่ขบวนรถถัดไปจะมาถึงสถานีสำหรับผู้โดยสารที่ต้องการข้อมูลที่เป็นเสียงทั้งภาษาไทยและอังกฤษ (แพลตตินัม),Q10 : ประกาศแจ้งเวลาที่ขบวนรถจะมาถึง,on,no,-,-
159,R12Q11,เสียงประกาศแจ้งชื่อสถานี,R12,Q11,AA,1,1,3,มีเสียงประกาศแจ้งชื่อสถานีอย่างน้อย 2 ภาษาเป็นระยะๆ เพื่อให้ผู้โดยสารที่ต้องการข้อมูลเสียงทราบว่าตนเองอยู่ที่สถานีใด  (แพลตตินัม),มีเสียงประกาศแจ้งชื่อสถานีอย่างน้อย 2 ภาษาเป็นระยะๆ เพื่อให้ผู้โดยสารที่ต้องการข้อมูลเสียงทราบว่าตนเองอยู่ที่สถานีใด  (แพลตตินัม),Q11 : เสียงประกาศแจ้งชื่อสถานี,on,no,-,-
160,R12Q12,ป้ายตัวอักษรแจ้งชื่อสถานี,R12,Q12,AA,1,1,2,มีป้ายตัวอักษรบอกชื่อสถานีอย่างน้อย 2 ภาษาในบริเวณที่สังเกตเห็นได้ง่ายเมื่อผู้โดยสารมาถึงหรือเข้ามาในสถานี เพื่อให้ผู้โดยสารที่ต้องการข้อมูลตัวอักษรทราบว่าตนเองอยู่ที่สถานีใด,มีป้ายตัวอักษรบอกชื่อสถานีอย่างน้อย 2 ภาษาในบริเวณที่สังเกตเห็นได้ง่ายเมื่อผู้โดยสารมาถึงหรือเข้ามาในสถานี เพื่อให้ผู้โดยสารที่ต้องการข้อมูลตัวอักษรทราบว่าตนเองอยู่ที่สถานีใด,Q12 : ป้ายตัวอักษรแจ้งชื่อสถานี,on,no,-,-
